year,month,month_padded,month_long,month_short,day,day_padded,day_ord,date_1,date_2,date_3,births
1998,8,08,August,Aug,3,03,3rd,"3rd August, 1998","Aug 3, 1998",1998-08-03,11277
1998,8,08,August,Aug,4,04,4th,"4th August, 1998","Aug 4, 1998",1998-08-04,12758
1998,8,08,August,Aug,5,05,5th,"5th August, 1998","Aug 5, 1998",1998-08-05,12244
1998,8,08,August,Aug,6,06,6th,"6th August, 1998","Aug 6, 1998",1998-08-06,12535
1998,8,08,August,Aug,7,07,7th,"7th August, 1998","Aug 7, 1998",1998-08-07,12258
1998,8,08,August,Aug,8,08,8th,"8th August, 1998","Aug 8, 1998",1998-08-08,9256
1998,8,08,August,Aug,9,09,9th,"9th August, 1998","Aug 9, 1998",1998-08-09,8168
1998,8,08,August,Aug,10,10,10th,"10th August, 1998","Aug 10, 1998",1998-08-10,11622
1998,8,08,August,Aug,11,11,11th,"11th August, 1998","Aug 11, 1998",1998-08-11,12857
1998,8,08,August,Aug,12,12,12th,"12th August, 1998","Aug 12, 1998",1998-08-12,12577
1998,8,08,August,Aug,13,13,13th,"13th August, 1998","Aug 13, 1998",1998-08-13,12487
1998,8,08,August,Aug,14,14,14th,"14th August, 1998","Aug 14, 1998",1998-08-14,12486
1998,8,08,August,Aug,15,15,15th,"15th August, 1998","Aug 15, 1998",1998-08-15,9296
1998,8,08,August,Aug,16,16,16th,"16th August, 1998","Aug 16, 1998",1998-08-16,8176
1998,8,08,August,Aug,17,17,17th,"17th August, 1998","Aug 17, 1998",1998-08-17,11565
1998,8,08,August,Aug,18,18,18th,"18th August, 1998","Aug 18, 1998",1998-08-18,12878
1998,8,08,August,Aug,19,19,19th,"19th August, 1998","Aug 19, 1998",1998-08-19,12491
1998,8,08,August,Aug,20,20,20th,"20th August, 1998","Aug 20, 1998",1998-08-20,12467
1998,8,08,August,Aug,21,21,21st,"21st August, 1998","Aug 21, 1998",1998-08-21,12496
1998,8,08,August,Aug,22,22,22nd,"22nd August, 1998","Aug 22, 1998",1998-08-22,9106
1998,8,08,August,Aug,23,23,23rd,"23rd August, 1998","Aug 23, 1998",1998-08-23,8252
1998,8,08,August,Aug,24,24,24th,"24th August, 1998","Aug 24, 1998",1998-08-24,11627
1998,8,08,August,Aug,25,25,25th,"25th August, 1998","Aug 25, 1998",1998-08-25,12908
1998,8,08,August,Aug,26,26,26th,"26th August, 1998","Aug 26, 1998",1998-08-26,12459
1998,8,08,August,Aug,27,27,27th,"27th August, 1998","Aug 27, 1998",1998-08-27,12595
1998,8,08,August,Aug,28,28,28th,"28th August, 1998","Aug 28, 1998",1998-08-28,12447
1998,8,08,August,Aug,29,29,29th,"29th August, 1998","Aug 29, 1998",1998-08-29,9230
1998,8,08,August,Aug,30,30,30th,"30th August, 1998","Aug 30, 1998",1998-08-30,8162
1998,8,08,August,Aug,31,31,31st,"31st August, 1998","Aug 31, 1998",1998-08-31,11396
1998,9,09,September,Sep,1,01,1st,"1st September, 1998","Sep 1, 1998",1998-09-01,12677
1998,9,09,September,Sep,2,02,2nd,"2nd September, 1998","Sep 2, 1998",1998-09-02,12289
1998,9,09,September,Sep,3,03,3rd,"3rd September, 1998","Sep 3, 1998",1998-09-03,12474
1998,9,09,September,Sep,4,04,4th,"4th September, 1998","Sep 4, 1998",1998-09-04,12820
1998,9,09,September,Sep,5,05,5th,"5th September, 1998","Sep 5, 1998",1998-09-05,9057
1998,9,09,September,Sep,6,06,6th,"6th September, 1998","Sep 6, 1998",1998-09-06,7979
1998,9,09,September,Sep,7,07,7th,"7th September, 1998","Sep 7, 1998",1998-09-07,8428
1998,9,09,September,Sep,8,08,8th,"8th September, 1998","Sep 8, 1998",1998-09-08,12092
1998,9,09,September,Sep,9,09,9th,"9th September, 1998","Sep 9, 1998",1998-09-09,13501
1998,9,09,September,Sep,10,10,10th,"10th September, 1998","Sep 10, 1998",1998-09-10,13306
1998,9,09,September,Sep,11,11,11th,"11th September, 1998","Sep 11, 1998",1998-09-11,12920
1998,9,09,September,Sep,12,12,12th,"12th September, 1998","Sep 12, 1998",1998-09-12,9463
1998,9,09,September,Sep,13,13,13th,"13th September, 1998","Sep 13, 1998",1998-09-13,8434
1998,9,09,September,Sep,14,14,14th,"14th September, 1998","Sep 14, 1998",1998-09-14,11694
1998,9,09,September,Sep,15,15,15th,"15th September, 1998","Sep 15, 1998",1998-09-15,12975
1998,9,09,September,Sep,16,16,16th,"16th September, 1998","Sep 16, 1998",1998-09-16,12768
1998,9,09,September,Sep,17,17,17th,"17th September, 1998","Sep 17, 1998",1998-09-17,12905
1998,9,09,September,Sep,18,18,18th,"18th September, 1998","Sep 18, 1998",1998-09-18,13030
1998,9,09,September,Sep,19,19,19th,"19th September, 1998","Sep 19, 1998",1998-09-19,9541
1998,9,09,September,Sep,20,20,20th,"20th September, 1998","Sep 20, 1998",1998-09-20,8431
1998,9,09,September,Sep,21,21,21st,"21st September, 1998","Sep 21, 1998",1998-09-21,11647
1998,9,09,September,Sep,22,22,22nd,"22nd September, 1998","Sep 22, 1998",1998-09-22,12774
1998,9,09,September,Sep,23,23,23rd,"23rd September, 1998","Sep 23, 1998",1998-09-23,12805
1998,9,09,September,Sep,24,24,24th,"24th September, 1998","Sep 24, 1998",1998-09-24,12708
1998,9,09,September,Sep,25,25,25th,"25th September, 1998","Sep 25, 1998",1998-09-25,12501
1998,9,09,September,Sep,26,26,26th,"26th September, 1998","Sep 26, 1998",1998-09-26,9230
1998,9,09,September,Sep,27,27,27th,"27th September, 1998","Sep 27, 1998",1998-09-27,8279
1998,9,09,September,Sep,28,28,28th,"28th September, 1998","Sep 28, 1998",1998-09-28,11744
1998,9,09,September,Sep,29,29,29th,"29th September, 1998","Sep 29, 1998",1998-09-29,12716
1998,9,09,September,Sep,30,30,30th,"30th September, 1998","Sep 30, 1998",1998-09-30,12196
1998,10,10,October,Oc,1,01,1st,"1st October, 1998","Oc 1, 1998",1998-10-01,12410
1998,10,10,October,Oc,2,02,2nd,"2nd October, 1998","Oc 2, 1998",1998-10-02,12247
1998,10,10,October,Oc,3,03,3rd,"3rd October, 1998","Oc 3, 1998",1998-10-03,8895
1998,10,10,October,Oc,4,04,4th,"4th October, 1998","Oc 4, 1998",1998-10-04,7927
1998,10,10,October,Oc,5,05,5th,"5th October, 1998","Oc 5, 1998",1998-10-05,11235
1998,10,10,October,Oc,6,06,6th,"6th October, 1998","Oc 6, 1998",1998-10-06,12555
1998,10,10,October,Oc,7,07,7th,"7th October, 1998","Oc 7, 1998",1998-10-07,12119
1998,10,10,October,Oc,8,08,8th,"8th October, 1998","Oc 8, 1998",1998-10-08,12128
1998,10,10,October,Oc,9,09,9th,"9th October, 1998","Oc 9, 1998",1998-10-09,11750
1998,10,10,October,Oc,10,10,10th,"10th October, 1998","Oc 10, 1998",1998-10-10,8610
1998,10,10,October,Oc,11,11,11th,"11th October, 1998","Oc 11, 1998",1998-10-11,7785
1998,10,10,October,Oc,12,12,12th,"12th October, 1998","Oc 12, 1998",1998-10-12,10645
1998,10,10,October,Oc,13,13,13th,"13th October, 1998","Oc 13, 1998",1998-10-13,11815
1998,10,10,October,Oc,14,14,14th,"14th October, 1998","Oc 14, 1998",1998-10-14,12063
1998,10,10,October,Oc,15,15,15th,"15th October, 1998","Oc 15, 1998",1998-10-15,12049
1998,10,10,October,Oc,16,16,16th,"16th October, 1998","Oc 16, 1998",1998-10-16,11792
1998,10,10,October,Oc,17,17,17th,"17th October, 1998","Oc 17, 1998",1998-10-17,8475
1998,10,10,October,Oc,18,18,18th,"18th October, 1998","Oc 18, 1998",1998-10-18,7795
1998,10,10,October,Oc,19,19,19th,"19th October, 1998","Oc 19, 1998",1998-10-19,10797
1998,10,10,October,Oc,20,20,20th,"20th October, 1998","Oc 20, 1998",1998-10-20,12404
1998,10,10,October,Oc,21,21,21st,"21st October, 1998","Oc 21, 1998",1998-10-21,11721
1998,10,10,October,Oc,22,22,22nd,"22nd October, 1998","Oc 22, 1998",1998-10-22,11866
1998,10,10,October,Oc,23,23,23rd,"23rd October, 1998","Oc 23, 1998",1998-10-23,11644
1998,10,10,October,Oc,24,24,24th,"24th October, 1998","Oc 24, 1998",1998-10-24,8447
1998,10,10,October,Oc,25,25,25th,"25th October, 1998","Oc 25, 1998",1998-10-25,7768
1998,10,10,October,Oc,26,26,26th,"26th October, 1998","Oc 26, 1998",1998-10-26,10967
1998,10,10,October,Oc,27,27,27th,"27th October, 1998","Oc 27, 1998",1998-10-27,11996
1998,10,10,October,Oc,28,28,28th,"28th October, 1998","Oc 28, 1998",1998-10-28,11841
1998,10,10,October,Oc,29,29,29th,"29th October, 1998","Oc 29, 1998",1998-10-29,11667
1998,10,10,October,Oc,30,30,30th,"30th October, 1998","Oc 30, 1998",1998-10-30,11213
1998,10,10,October,Oc,31,31,31st,"31st October, 1998","Oc 31, 1998",1998-10-31,8164
1998,11,11,November,Nov,1,01,1st,"1st November, 1998","Nov 1, 1998",1998-11-01,7849
1998,11,11,November,Nov,2,02,2nd,"2nd November, 1998","Nov 2, 1998",1998-11-02,11139
1998,11,11,November,Nov,3,03,3rd,"3rd November, 1998","Nov 3, 1998",1998-11-03,12235
1998,11,11,November,Nov,4,04,4th,"4th November, 1998","Nov 4, 1998",1998-11-04,11726
1998,11,11,November,Nov,5,05,5th,"5th November, 1998","Nov 5, 1998",1998-11-05,12007
1998,11,11,November,Nov,6,06,6th,"6th November, 1998","Nov 6, 1998",1998-11-06,11773
1998,11,11,November,Nov,7,07,7th,"7th November, 1998","Nov 7, 1998",1998-11-07,8623
1998,11,11,November,Nov,8,08,8th,"8th November, 1998","Nov 8, 1998",1998-11-08,7615
1998,11,11,November,Nov,9,09,9th,"9th November, 1998","Nov 9, 1998",1998-11-09,11171
1998,11,11,November,Nov,10,10,10th,"10th November, 1998","Nov 10, 1998",1998-11-10,12312
1998,11,11,November,Nov,11,11,11th,"11th November, 1998","Nov 11, 1998",1998-11-11,11662
1998,11,11,November,Nov,12,12,12th,"12th November, 1998","Nov 12, 1998",1998-11-12,11904
1998,11,11,November,Nov,13,13,13th,"13th November, 1998","Nov 13, 1998",1998-11-13,10968
1998,11,11,November,Nov,14,14,14th,"14th November, 1998","Nov 14, 1998",1998-11-14,8689
1998,11,11,November,Nov,15,15,15th,"15th November, 1998","Nov 15, 1998",1998-11-15,7759
1998,11,11,November,Nov,16,16,16th,"16th November, 1998","Nov 16, 1998",1998-11-16,11103
1998,11,11,November,Nov,17,17,17th,"17th November, 1998","Nov 17, 1998",1998-11-17,12348
1998,11,11,November,Nov,18,18,18th,"18th November, 1998","Nov 18, 1998",1998-11-18,11729
1998,11,11,November,Nov,19,19,19th,"19th November, 1998","Nov 19, 1998",1998-11-19,11815
1998,11,11,November,Nov,20,20,20th,"20th November, 1998","Nov 20, 1998",1998-11-20,12095
1998,11,11,November,Nov,21,21,21st,"21st November, 1998","Nov 21, 1998",1998-11-21,8687
1998,11,11,November,Nov,22,22,22nd,"22nd November, 1998","Nov 22, 1998",1998-11-22,7649
1998,11,11,November,Nov,23,23,23rd,"23rd November, 1998","Nov 23, 1998",1998-11-23,11942
1998,11,11,November,Nov,24,24,24th,"24th November, 1998","Nov 24, 1998",1998-11-24,13143
1998,11,11,November,Nov,25,25,25th,"25th November, 1998","Nov 25, 1998",1998-11-25,11311
1998,11,11,November,Nov,26,26,26th,"26th November, 1998","Nov 26, 1998",1998-11-26,7658
1998,11,11,November,Nov,27,27,27th,"27th November, 1998","Nov 27, 1998",1998-11-27,9185
1998,11,11,November,Nov,28,28,28th,"28th November, 1998","Nov 28, 1998",1998-11-28,8295
1998,11,11,November,Nov,29,29,29th,"29th November, 1998","Nov 29, 1998",1998-11-29,7732
1998,11,11,November,Nov,30,30,30th,"30th November, 1998","Nov 30, 1998",1998-11-30,11117
1998,12,12,December,Dec,1,01,1st,"1st December, 1998","Dec 1, 1998",1998-12-01,12612
1998,12,12,December,Dec,2,02,2nd,"2nd December, 1998","Dec 2, 1998",1998-12-02,12003
1998,12,12,December,Dec,3,03,3rd,"3rd December, 1998","Dec 3, 1998",1998-12-03,11990
1998,12,12,December,Dec,4,04,4th,"4th December, 1998","Dec 4, 1998",1998-12-04,11661
1998,12,12,December,Dec,5,05,5th,"5th December, 1998","Dec 5, 1998",1998-12-05,8368
1998,12,12,December,Dec,6,06,6th,"6th December, 1998","Dec 6, 1998",1998-12-06,7614
1998,12,12,December,Dec,7,07,7th,"7th December, 1998","Dec 7, 1998",1998-12-07,10872
1998,12,12,December,Dec,8,08,8th,"8th December, 1998","Dec 8, 1998",1998-12-08,12354
1998,12,12,December,Dec,9,09,9th,"9th December, 1998","Dec 9, 1998",1998-12-09,11824
1998,12,12,December,Dec,10,10,10th,"10th December, 1998","Dec 10, 1998",1998-12-10,11685
1998,12,12,December,Dec,11,11,11th,"11th December, 1998","Dec 11, 1998",1998-12-11,11284
1998,12,12,December,Dec,12,12,12th,"12th December, 1998","Dec 12, 1998",1998-12-12,8418
1998,12,12,December,Dec,13,13,13th,"13th December, 1998","Dec 13, 1998",1998-12-13,7460
1998,12,12,December,Dec,14,14,14th,"14th December, 1998","Dec 14, 1998",1998-12-14,11063
1998,12,12,December,Dec,15,15,15th,"15th December, 1998","Dec 15, 1998",1998-12-15,12430
1998,12,12,December,Dec,16,16,16th,"16th December, 1998","Dec 16, 1998",1998-12-16,12256
1998,12,12,December,Dec,17,17,17th,"17th December, 1998","Dec 17, 1998",1998-12-17,12572
1998,12,12,December,Dec,18,18,18th,"18th December, 1998","Dec 18, 1998",1998-12-18,12634
1998,12,12,December,Dec,19,19,19th,"19th December, 1998","Dec 19, 1998",1998-12-19,8804
1998,12,12,December,Dec,20,20,20th,"20th December, 1998","Dec 20, 1998",1998-12-20,7792
1998,12,12,December,Dec,21,21,21st,"21st December, 1998","Dec 21, 1998",1998-12-21,12414
1998,12,12,December,Dec,22,22,22nd,"22nd December, 1998","Dec 22, 1998",1998-12-22,13286
1998,12,12,December,Dec,23,23,23rd,"23rd December, 1998","Dec 23, 1998",1998-12-23,11149
1998,12,12,December,Dec,24,24,24th,"24th December, 1998","Dec 24, 1998",1998-12-24,8464
1998,12,12,December,Dec,25,25,25th,"25th December, 1998","Dec 25, 1998",1998-12-25,7020
1998,12,12,December,Dec,26,26,26th,"26th December, 1998","Dec 26, 1998",1998-12-26,7735
1998,12,12,December,Dec,27,27,27th,"27th December, 1998","Dec 27, 1998",1998-12-27,7829
1998,12,12,December,Dec,28,28,28th,"28th December, 1998","Dec 28, 1998",1998-12-28,11980
1998,12,12,December,Dec,29,29,29th,"29th December, 1998","Dec 29, 1998",1998-12-29,13637
1998,12,12,December,Dec,30,30,30th,"30th December, 1998","Dec 30, 1998",1998-12-30,13297
1998,12,12,December,Dec,31,31,31st,"31st December, 1998","Dec 31, 1998",1998-12-31,11389
1999,1,01,January,Jan,1,01,1st,"1st January, 1999","Jan 1, 1999",1999-01-01,8163
1999,1,01,January,Jan,2,02,2nd,"2nd January, 1999","Jan 2, 1999",1999-01-02,7637
1999,1,01,January,Jan,3,03,3rd,"3rd January, 1999","Jan 3, 1999",1999-01-03,7416
1999,1,01,January,Jan,4,04,4th,"4th January, 1999","Jan 4, 1999",1999-01-04,10396
1999,1,01,January,Jan,5,05,5th,"5th January, 1999","Jan 5, 1999",1999-01-05,12004
1999,1,01,January,Jan,6,06,6th,"6th January, 1999","Jan 6, 1999",1999-01-06,11718
1999,1,01,January,Jan,7,07,7th,"7th January, 1999","Jan 7, 1999",1999-01-07,11901
1999,1,01,January,Jan,8,08,8th,"8th January, 1999","Jan 8, 1999",1999-01-08,11772
1999,1,01,January,Jan,9,09,9th,"9th January, 1999","Jan 9, 1999",1999-01-09,8466
1999,1,01,January,Jan,10,10,10th,"10th January, 1999","Jan 10, 1999",1999-01-10,7704
1999,1,01,January,Jan,11,11,11th,"11th January, 1999","Jan 11, 1999",1999-01-11,10816
1999,1,01,January,Jan,12,12,12th,"12th January, 1999","Jan 12, 1999",1999-01-12,12190
1999,1,01,January,Jan,13,13,13th,"13th January, 1999","Jan 13, 1999",1999-01-13,11626
1999,1,01,January,Jan,14,14,14th,"14th January, 1999","Jan 14, 1999",1999-01-14,11767
1999,1,01,January,Jan,15,15,15th,"15th January, 1999","Jan 15, 1999",1999-01-15,11704
1999,1,01,January,Jan,16,16,16th,"16th January, 1999","Jan 16, 1999",1999-01-16,8444
1999,1,01,January,Jan,17,17,17th,"17th January, 1999","Jan 17, 1999",1999-01-17,7679
1999,1,01,January,Jan,18,18,18th,"18th January, 1999","Jan 18, 1999",1999-01-18,10508
1999,1,01,January,Jan,19,19,19th,"19th January, 1999","Jan 19, 1999",1999-01-19,11812
1999,1,01,January,Jan,20,20,20th,"20th January, 1999","Jan 20, 1999",1999-01-20,11901
1999,1,01,January,Jan,21,21,21st,"21st January, 1999","Jan 21, 1999",1999-01-21,12027
1999,1,01,January,Jan,22,22,22nd,"22nd January, 1999","Jan 22, 1999",1999-01-22,11677
1999,1,01,January,Jan,23,23,23rd,"23rd January, 1999","Jan 23, 1999",1999-01-23,8587
1999,1,01,January,Jan,24,24,24th,"24th January, 1999","Jan 24, 1999",1999-01-24,7597
1999,1,01,January,Jan,25,25,25th,"25th January, 1999","Jan 25, 1999",1999-01-25,10973
1999,1,01,January,Jan,26,26,26th,"26th January, 1999","Jan 26, 1999",1999-01-26,11915
1999,1,01,January,Jan,27,27,27th,"27th January, 1999","Jan 27, 1999",1999-01-27,11548
1999,1,01,January,Jan,28,28,28th,"28th January, 1999","Jan 28, 1999",1999-01-28,11745
1999,1,01,January,Jan,29,29,29th,"29th January, 1999","Jan 29, 1999",1999-01-29,11571
1999,1,01,January,Jan,30,30,30th,"30th January, 1999","Jan 30, 1999",1999-01-30,8473
1999,1,01,January,Jan,31,31,31st,"31st January, 1999","Jan 31, 1999",1999-01-31,7445
1999,2,02,February,Feb,1,01,1st,"1st February, 1999","Feb 1, 1999",1999-02-01,10718
1999,2,02,February,Feb,2,02,2nd,"2nd February, 1999","Feb 2, 1999",1999-02-02,12037
1999,2,02,February,Feb,3,03,3rd,"3rd February, 1999","Feb 3, 1999",1999-02-03,11747
1999,2,02,February,Feb,4,04,4th,"4th February, 1999","Feb 4, 1999",1999-02-04,11811
1999,2,02,February,Feb,5,05,5th,"5th February, 1999","Feb 5, 1999",1999-02-05,11693
1999,2,02,February,Feb,6,06,6th,"6th February, 1999","Feb 6, 1999",1999-02-06,8394
1999,2,02,February,Feb,7,07,7th,"7th February, 1999","Feb 7, 1999",1999-02-07,7675
1999,2,02,February,Feb,8,08,8th,"8th February, 1999","Feb 8, 1999",1999-02-08,11022
1999,2,02,February,Feb,9,09,9th,"9th February, 1999","Feb 9, 1999",1999-02-09,12157
1999,2,02,February,Feb,10,10,10th,"10th February, 1999","Feb 10, 1999",1999-02-10,11849
1999,2,02,February,Feb,11,11,11th,"11th February, 1999","Feb 11, 1999",1999-02-11,12086
1999,2,02,February,Feb,12,12,12th,"12th February, 1999","Feb 12, 1999",1999-02-12,11709
1999,2,02,February,Feb,13,13,13th,"13th February, 1999","Feb 13, 1999",1999-02-13,8298
1999,2,02,February,Feb,14,14,14th,"14th February, 1999","Feb 14, 1999",1999-02-14,7902
1999,2,02,February,Feb,15,15,15th,"15th February, 1999","Feb 15, 1999",1999-02-15,10431
1999,2,02,February,Feb,16,16,16th,"16th February, 1999","Feb 16, 1999",1999-02-16,11987
1999,2,02,February,Feb,17,17,17th,"17th February, 1999","Feb 17, 1999",1999-02-17,11868
1999,2,02,February,Feb,18,18,18th,"18th February, 1999","Feb 18, 1999",1999-02-18,11909
1999,2,02,February,Feb,19,19,19th,"19th February, 1999","Feb 19, 1999",1999-02-19,11818
1999,2,02,February,Feb,20,20,20th,"20th February, 1999","Feb 20, 1999",1999-02-20,8604
1999,2,02,February,Feb,21,21,21st,"21st February, 1999","Feb 21, 1999",1999-02-21,7664
1999,2,02,February,Feb,22,22,22nd,"22nd February, 1999","Feb 22, 1999",1999-02-22,10958
1999,2,02,February,Feb,23,23,23rd,"23rd February, 1999","Feb 23, 1999",1999-02-23,11875
1999,2,02,February,Feb,24,24,24th,"24th February, 1999","Feb 24, 1999",1999-02-24,11761
1999,2,02,February,Feb,25,25,25th,"25th February, 1999","Feb 25, 1999",1999-02-25,11716
1999,2,02,February,Feb,26,26,26th,"26th February, 1999","Feb 26, 1999",1999-02-26,11615
1999,2,02,February,Feb,27,27,27th,"27th February, 1999","Feb 27, 1999",1999-02-27,8458
1999,2,02,February,Feb,28,28,28th,"28th February, 1999","Feb 28, 1999",1999-02-28,7806
1999,3,03,March,Mar,1,01,1st,"1st March, 1999","Mar 1, 1999",1999-03-01,10958
1999,3,03,March,Mar,2,02,2nd,"2nd March, 1999","Mar 2, 1999",1999-03-02,12288
1999,3,03,March,Mar,3,03,3rd,"3rd March, 1999","Mar 3, 1999",1999-03-03,11998
1999,3,03,March,Mar,4,04,4th,"4th March, 1999","Mar 4, 1999",1999-03-04,11767
1999,3,03,March,Mar,5,05,5th,"5th March, 1999","Mar 5, 1999",1999-03-05,11841
1999,3,03,March,Mar,6,06,6th,"6th March, 1999","Mar 6, 1999",1999-03-06,8616
1999,3,03,March,Mar,7,07,7th,"7th March, 1999","Mar 7, 1999",1999-03-07,7578
1999,3,03,March,Mar,8,08,8th,"8th March, 1999","Mar 8, 1999",1999-03-08,10749
1999,3,03,March,Mar,9,09,9th,"9th March, 1999","Mar 9, 1999",1999-03-09,11896
1999,3,03,March,Mar,10,10,10th,"10th March, 1999","Mar 10, 1999",1999-03-10,11823
1999,3,03,March,Mar,11,11,11th,"11th March, 1999","Mar 11, 1999",1999-03-11,11832
1999,3,03,March,Mar,12,12,12th,"12th March, 1999","Mar 12, 1999",1999-03-12,11834
1999,3,03,March,Mar,13,13,13th,"13th March, 1999","Mar 13, 1999",1999-03-13,8436
1999,3,03,March,Mar,14,14,14th,"14th March, 1999","Mar 14, 1999",1999-03-14,7549
1999,3,03,March,Mar,15,15,15th,"15th March, 1999","Mar 15, 1999",1999-03-15,10830
1999,3,03,March,Mar,16,16,16th,"16th March, 1999","Mar 16, 1999",1999-03-16,12134
1999,3,03,March,Mar,17,17,17th,"17th March, 1999","Mar 17, 1999",1999-03-17,11928
1999,3,03,March,Mar,18,18,18th,"18th March, 1999","Mar 18, 1999",1999-03-18,11915
1999,3,03,March,Mar,19,19,19th,"19th March, 1999","Mar 19, 1999",1999-03-19,11554
1999,3,03,March,Mar,20,20,20th,"20th March, 1999","Mar 20, 1999",1999-03-20,8621
1999,3,03,March,Mar,21,21,21st,"21st March, 1999","Mar 21, 1999",1999-03-21,7582
1999,3,03,March,Mar,22,22,22nd,"22nd March, 1999","Mar 22, 1999",1999-03-22,10743
1999,3,03,March,Mar,23,23,23rd,"23rd March, 1999","Mar 23, 1999",1999-03-23,12132
1999,3,03,March,Mar,24,24,24th,"24th March, 1999","Mar 24, 1999",1999-03-24,11764
1999,3,03,March,Mar,25,25,25th,"25th March, 1999","Mar 25, 1999",1999-03-25,11879
1999,3,03,March,Mar,26,26,26th,"26th March, 1999","Mar 26, 1999",1999-03-26,11543
1999,3,03,March,Mar,27,27,27th,"27th March, 1999","Mar 27, 1999",1999-03-27,8592
1999,3,03,March,Mar,28,28,28th,"28th March, 1999","Mar 28, 1999",1999-03-28,7389
1999,3,03,March,Mar,29,29,29th,"29th March, 1999","Mar 29, 1999",1999-03-29,11259
1999,3,03,March,Mar,30,30,30th,"30th March, 1999","Mar 30, 1999",1999-03-30,12071
1999,3,03,March,Mar,31,31,31st,"31st March, 1999","Mar 31, 1999",1999-03-31,11838
1999,4,04,April,Apr,1,01,1st,"1st April, 1999","Apr 1, 1999",1999-04-01,11313
1999,4,04,April,Apr,2,02,2nd,"2nd April, 1999","Apr 2, 1999",1999-04-02,11354
1999,4,04,April,Apr,3,03,3rd,"3rd April, 1999","Apr 3, 1999",1999-04-03,8059
1999,4,04,April,Apr,4,04,4th,"4th April, 1999","Apr 4, 1999",1999-04-04,7067
1999,4,04,April,Apr,5,05,5th,"5th April, 1999","Apr 5, 1999",1999-04-05,10820
1999,4,04,April,Apr,6,06,6th,"6th April, 1999","Apr 6, 1999",1999-04-06,12063
1999,4,04,April,Apr,7,07,7th,"7th April, 1999","Apr 7, 1999",1999-04-07,11941
1999,4,04,April,Apr,8,08,8th,"8th April, 1999","Apr 8, 1999",1999-04-08,11724
1999,4,04,April,Apr,9,09,9th,"9th April, 1999","Apr 9, 1999",1999-04-09,11550
1999,4,04,April,Apr,10,10,10th,"10th April, 1999","Apr 10, 1999",1999-04-10,8364
1999,4,04,April,Apr,11,11,11th,"11th April, 1999","Apr 11, 1999",1999-04-11,7510
1999,4,04,April,Apr,12,12,12th,"12th April, 1999","Apr 12, 1999",1999-04-12,10849
1999,4,04,April,Apr,13,13,13th,"13th April, 1999","Apr 13, 1999",1999-04-13,11884
